# m n lo up gens time_s logN
# m n lo up gens time_s logN
874 545 0 0 0 0.025000000000000000000000000000000000000 -0.27346165134870056513189399247418712837
874 673 0 0 0 0.075000000000000000000000000000000000000 -1.1702685435938375056772632827326594468
874 691 0 2 0 0.41300000000000000000000000000000000000 -1.3463547815224947385749437901411956821
874 769 0 0 0 0.072000000000000000000000000000000000000 -2.3768692403533173783323209863435924105
875 292 0 0 0 0.063000000000000000000000000000000000000 1.4774240016078083750798892366910911975
876 209 0 0 0 0.15500000000000000000000000000000000000 3.3142606747849317038886689793770226011
877 266 2 2 1 0.30200000000000000000000000000000000000 2.0920454054019212009031330653156882855
877 282 0 0 0 0.077000000000000000000000000000000000000 1.7311330964064292053281547015794924287
877 670 1 1 0 0.33200000000000000000000000000000000000 -1.1214700851479864743261192100552537633
878 299 1 1 0 0.22500000000000000000000000000000000000 1.3281386423427046219061881002031676450
878 319 1 1 1 0.14900000000000000000000000000000000000 0.77345505403696662100714442145656680605
878 669 0 0 0 0.016000000000000000000000000000000000000 -1.1055554636965919365306497018156916357
878 763 1 3 1 0.64000000000000000000000000000000000000 -2.2182554896271000343383903735456150638
879 166 1 1 1 0.027000000000000000000000000000000000000 4.3161012722708214096099840000225506764
879 298 1 1 0 0.23600000000000000000000000000000000000 1.3619673007635190793829122052237129127
879 326 1 1 0 0.20800000000000000000000000000000000000 0.55891395152391063559738850612431098502
879 508 0 0 0 0.064000000000000000000000000000000000000 -0.10405344838659384521134084562572367134
880 19 0 0 0 0.076000000000000000000000000000000000000 12.118469920896982029834063550803151791
881 230 1 1 0 0.38700000000000000000000000000000000000 2.8893065133713703534387188856360622770
881 354 0 0 0 0.028000000000000000000000000000000000000 -0.82545757420492953510790316366766267208
881 406 1 1 0 0.41900000000000000000000000000000000000 -0.20704427295094190447788275436729746464
881 804 1 1 0 0.33700000000000000000000000000000000000 -2.9558817415856438533402736524635278788
883 476 1 1 0 0.34300000000000000000000000000000000000 -0.015764334242384266710916158779795497921
883 846 1 1 0 0.29700000000000000000000000000000000000 -4.2709313814494829764669410084323384989
884 103 1 1 0 0.38100000000000000000000000000000000000 6.1674294990811936748969196259673979126
884 139 2 2 2 0.023000000000000000000000000000000000000 5.0410386808100663529820537993684450086
884 383 1 1 0 0.40000000000000000000000000000000000000 -0.74080176767196246066895484660598871227
884 457 1 1 0 0.30300000000000000000000000000000000000 -1.7524773150168729041028793166255771304 E-5
884 653 2 2 1 0.53200000000000000000000000000000000000 -0.93061436395134935485027446823058530347
886 185 0 0 0 0.019000000000000000000000000000000000000 3.8993600666886912141809754866901916819
886 247 1 1 1 0.023000000000000000000000000000000000000 2.5575757812753350118790000203620062938
886 291 1 1 1 0.023000000000000000000000000000000000000 1.5890433957925270371534326121335151301
886 413 1 1 0 0.29100000000000000000000000000000000000 -0.15964640554079048501007019381232008856
886 451 1 1 0 0.30300000000000000000000000000000000000 -0.0030526693632323826637511584229619958598
886 501 1 1 0 0.38900000000000000000000000000000000000 -0.069026753111742933028761330700874774822
886 533 1 1 0 0.41600000000000000000000000000000000000 -0.18449076832147466868174300367117456197
886 767 0 0 0 0.086000000000000000000000000000000000000 -2.1720246628112522444434409634460889424
887 260 1 1 0 0.46700000000000000000000000000000000000 2.2870934828027451917585334247735528834
888 71 0 2 0 0.52000000000000000000000000000000000000 7.5280407528043038600748238334542830938
889 148 1 1 0 0.35600000000000000000000000000000000000 4.8190020762945639459653444284803196081
889 352 1 1 0 0.37800000000000000000000000000000000000 -0.43376526110016194752005932495479206184
889 376 0 0 0 0.081000000000000000000000000000000000000 -1.3247633722332844302007925308441363471
889 424 0 0 0 0.077000000000000000000000000000000000000 -0.088839942130347682202166693201884549668
889 568 1 1 0 0.34600000000000000000000000000000000000 -0.34281782648721995574016844098860712112
889 662 1 1 0 0.44500000000000000000000000000000000000 -0.97390347502369039235382935711667669600
889 746 0 0 0 0.096000000000000000000000000000000000000 -1.8385639845583241556692207846653730809
889 794 2 2 1 0.42300000000000000000000000000000000000 -2.5908712632124984225509148079973505997
890 97 1 1 0 0.50300000000000000000000000000000000000 6.4119771853763197208076558545206441895
890 113 1 1 0 0.28500000000000000000000000000000000000 5.8500323836954086598987775548044732432
890 589 0 0 0 0.019000000000000000000000000000000000000 -0.45657398498463095504014453408191539377
890 617 2 2 2 0.030000000000000000000000000000000000000 -0.63293058497872654420015418506148659277
891 194 1 1 1 0.023000000000000000000000000000000000000 3.7201253626618962123674323519277070387
891 758 0 0 0 0.015000000000000000000000000000000000000 -1.9771040940135424584201874192167990122
892 77 0 0 0 0.017000000000000000000000000000000000000 7.2542008651854210264276740621372822123
892 87 1 1 0 0.37800000000000000000000000000000000000 6.8150762313652903341992985625297574449
892 115 0 2 0 0.58200000000000000000000000000000000000 5.7931132183759833088228556522451292412
892 213 1 1 0 0.38200000000000000000000000000000000000 3.3103444901898082036230540194533762946
892 235 0 0 0 0.067000000000000000000000000000000000000 2.8445993812528966278646731191119509067
892 287 1 1 0 0.27700000000000000000000000000000000000 1.7271011754019539460529305661673628004
892 551 3 3 3 0.028000000000000000000000000000000000000 -0.24853383047697229504289748873379218227
892 689 1 1 0 0.45300000000000000000000000000000000000 -1.1899563272807429233502407940039368473
892 703 0 0 0 0.017000000000000000000000000000000000000 -1.3240820787850975232279518688342376925
893 42 2 2 2 0.029000000000000000000000000000000000000 9.4012493061281031269372039485495307688
893 134 0 0 0 0.078000000000000000000000000000000000000 5.2207305165776504664829281667105868664
893 206 0 0 0 0.017000000000000000000000000000000000000 3.4662925078632669112325542789352712815
893 254 1 1 1 0.052000000000000000000000000000000000000 2.4513552314667563052246850351845906385
893 368 1 1 1 0.020000000000000000000000000000000000000 -2.4552368119945438526574748956684592071
893 508 0 0 0 0.079000000000000000000000000000000000000 -0.078038482256417701161818224896126007109
893 614 1 1 0 0.28000000000000000000000000000000000000 -0.59931761373045080801245776798837144512
893 644 0 0 0 0.074000000000000000000000000000000000000 -0.80937583768880487600023677712893278629
893 682 0 0 0 0.017000000000000000000000000000000000000 -1.1194801960862878071481745933305458342
893 784 0 0 0 0.065000000000000000000000000000000000000 -2.3477620431200838206695578622053381692
893 856 1 1 1 0.022000000000000000000000000000000000000 -4.2908924330928437258673366498677939452
894 113 0 0 0 0.015000000000000000000000000000000000000 5.8666919482766895936082193556285169536
894 379 0 0 0 0.015000000000000000000000000000000000000 -1.2404771653516382291854901135426606276
894 691 0 2 0 0.40100000000000000000000000000000000000 -1.1941617324075863748489228427485289600
895 62 0 0 0 0.014000000000000000000000000000000000000 8.0376183641097309505297043721042835867
895 106 1 1 1 0.020000000000000000000000000000000000000 6.1073011646340697727713871030132668623
895 244 1 1 0 0.32500000000000000000000000000000000000 2.6728977073457268317165124824662141620
895 568 1 1 1 0.040000000000000000000000000000000000000 -0.32289053567168448742510916986446225195
895 634 0 0 0 0.064000000000000000000000000000000000000 -0.72610689819973640939917106710640713527
895 686 1 1 1 0.022000000000000000000000000000000000000 -1.1415644058157571627570928728446810697
895 874 0 0 0 0.015000000000000000000000000000000000000 -5.2940392552067416468133794002948486864
896 649 0 0 0 0.098000000000000000000000000000000000000 -0.83065585888671565683753084689488342791
897 118 0 0 0 0.018000000000000000000000000000000000000 5.7179072265740473204545953767623913924
898 187 1 1 0 0.37100000000000000000000000000000000000 3.9107960730794292312259435393548220561
898 209 0 0 0 0.015000000000000000000000000000000000000 3.4265446332549032784574936491782905067
898 249 1 1 1 0.019000000000000000000000000000000000000 2.5856677852019381843788911142484683245
898 301 0 2 0 0.39400000000000000000000000000000000000 1.4456694871566826027637476109691627139
898 323 0 0 0 0.075000000000000000000000000000000000000 0.86996789213329222588721638512068641688
898 413 0 0 0 0.075000000000000000000000000000000000000 -0.21641927925045585950463608264201051814
898 447 0 0 0 0.078000000000000000000000000000000000000 -0.017649445063479423557214523662167499158
898 481 1 3 1 0.58200000000000000000000000000000000000 -0.011323685722358442396218598670016486043
898 597 1 1 0 0.30100000000000000000000000000000000000 -0.47246339735097911938303982251742319753
898 667 1 1 0 0.37700000000000000000000000000000000000 -0.96004511939905482002601157080143207955
898 737 0 0 0 0.016000000000000000000000000000000000000 -1.6366506790894375078011206492036325686
898 779 1 1 0 0.31200000000000000000000000000000000000 -2.1967893762247217565627935430670084193
899 94 1 1 0 0.35500000000000000000000000000000000000 6.5630167501628301872049593442738705103
899 158 3 3 3 0.23300000000000000000000000000000000000 4.6051760491632552181753991380526916788
899 178 1 1 0 0.18600000000000000000000000000000000000 4.1219421176564239714206103286338799113
899 298 0 0 0 0.013000000000000000000000000000000000000 1.5250856506169391669257868706458253368
899 304 1 1 1 0.017000000000000000000000000000000000000 1.3810871155469690935253859558879156147
899 366 1 1 1 0.15900000000000000000000000000000000000 -1.3597667594805812055653456681781381684
899 374 1 1 1 0.19900000000000000000000000000000000000 -2.6312374654088955594058932821735380834
899 382 0 0 0 0.015000000000000000000000000000000000000 -1.1660277159380642178462098367107066846
899 416 2 2 1 0.46900000000000000000000000000000000000 -0.18894201345229422897337609839728364971
899 452 0 0 0 0.071000000000000000000000000000000000000 -0.0095064947944791776813752390748688246658
899 484 0 2 0 0.42600000000000000000000000000000000000 -0.014813260874442863730023128973234250254
899 536 1 1 1 0.11300000000000000000000000000000000000 -0.16478317059182626620442856521237857016
899 542 0 2 0 0.50200000000000000000000000000000000000 -0.18943622162813273098958827408550581522
899 766 1 1 0 0.51600000000000000000000000000000000000 -1.9936404807349188412194821925029534673
901 122 2 2 2 0.027000000000000000000000000000000000000 5.6097546789977858932423324547426157841
901 292 1 1 1 0.020000000000000000000000000000000000000 1.6793502382187827947923877144456004369
901 448 0 0 0 0.017000000000000000000000000000000000000 -0.018715078148413734139318133219650878108
901 488 0 2 0 0.35900000000000000000000000000000000000 -0.019471880794409486777832494403141942865
901 502 2 2 2 0.19200000000000000000000000000000000000 -0.048953599339930513806558162571047651155
901 604 0 0 0 0.079000000000000000000000000000000000000 -0.50231385248794974299162412254552298570
901 628 0 0 0 0.085000000000000000000000000000000000000 -0.65548404080472029594661445905385915583
902 47 1 1 1 0.093000000000000000000000000000000000000 9.0417667198178148811255617856512179964
902 83 1 1 1 0.025000000000000000000000000000000000000 7.0249135895306288821769499459458563725
902 101 1 1 0 0.39300000000000000000000000000000000000 6.3132595776087793493053226599012574495
902 181 0 0 0 0.078000000000000000000000000000000000000 4.0663589573616725931331021138508244362
902 239 0 2 0 0.57100000000000000000000000000000000000 2.8162503187062340451401684049378348235
902 293 1 1 1 0.020000000000000000000000000000000000000 1.6639374710710823165165232180077555890
902 337 1 1 0 0.32200000000000000000000000000000000000 0.47526837532899197293712831207223764973
902 599 1 1 0 0.29700000000000000000000000000000000000 -0.46858967048497229792901762337388070791
902 631 0 0 0 0.014000000000000000000000000000000000000 -0.67105596726765490918252489799315030307
902 701 0 2 0 0.51200000000000000000000000000000000000 -1.2294784157791179406283461050732908162
903 802 0 0 0 0.086000000000000000000000000000000000000 -2.5076308776509814656459082693724630075
904 141 2 2 2 0.036000000000000000000000000000000000000 5.0722421569549642907172583237156433729
904 209 0 0 0 0.016000000000000000000000000000000000000 3.4563907703755420866999453742110521782
904 253 0 0 0 0.018000000000000000000000000000000000000 2.5371957941405153095242387735209034871
904 377 2 2 2 0.042000000000000000000000000000000000000 -2.2520963404028099062890630830380164164
904 391 2 2 2 0.025000000000000000000000000000000000000 -0.76841497521937723012725914000192555366
904 407 1 1 0 0.36400000000000000000000000000000000000 -0.33842679624644895989904725397437930480
905 506 1 1 0 0.37100000000000000000000000000000000000 -0.053433512853445177432499414465357178406
905 866 0 0 0 0.12900000000000000000000000000000000000 -4.2212213567543882204576704123935825815
906 7 0 0 0 0.017000000000000000000000000000000000000 15.691706417921826936205063805690883460
906 139 1 1 0 0.29000000000000000000000000000000000000 5.1357229857550624897911429667707836407
906 241 1 1 0 0.20600000000000000000000000000000000000 2.7968235133057422843301286531339507050
908 91 1 1 0 0.37600000000000000000000000000000000000 6.7168034655278632000069786337060514621
908 159 1 1 1 0.018000000000000000000000000000000000000 4.6196883917343836442434798012849947917
908 427 1 1 0 0.33000000000000000000000000000000000000 -0.12899646309976845389602997307247211151
908 517 0 0 0 0.076000000000000000000000000000000000000 -0.079436660298555990355838993036602311617
908 687 1 1 1 0.025000000000000000000000000000000000000 -1.0638214263292853313633976232034199309
908 725 1 1 0 0.34000000000000000000000000000000000000 -1.4178889887706161377462993948573851771
908 731 1 1 1 0.023000000000000000000000000000000000000 -1.4803085408549299915065313258645949231
908 775 0 0 0 0.018000000000000000000000000000000000000 -2.0120608786896838139069172860346579434
909 502 1 1 0 0.35900000000000000000000000000000000000 -0.038448511188228775607663852963446732067
909 554 0 0 0 0.026000000000000000000000000000000000000 -0.21490772302737393174198621086503435886
909 818 1 1 1 0.10300000000000000000000000000000000000 -2.7096887511164265571771484632886506860
911 434 1 1 0 0.23300000000000000000000000000000000000 -0.091707640907757282592758600515489818480
911 442 0 0 0 0.086000000000000000000000000000000000000 -0.052301496203149541982163140735902563869
911 476 0 0 0 0.019000000000000000000000000000000000000 -0.00089294155248503515584379362957435897446
911 532 1 1 0 0.44200000000000000000000000000000000000 -0.12296212191258373928574536679764028419
911 742 1 1 0 0.36100000000000000000000000000000000000 -1.5729535906851184865079107494148803101
912 23 0 0 0 0.017000000000000000000000000000000000000 11.577590225490476492975077105987160321
913 76 0 0 0 0.017000000000000000000000000000000000000 7.3842176563017956712907826775707269866
913 122 2 2 2 0.025000000000000000000000000000000000000 5.6593508911258314226543200497163228808
913 224 0 0 0 0.080000000000000000000000000000000000000 3.1855044735802611741906044263254102036
913 284 0 0 0 0.020000000000000000000000000000000000000 1.9408290181081768374112589031858641739
913 298 1 1 0 0.36300000000000000000000000000000000000 1.6316433916447786206499149282949865614
913 354 1 1 0 0.38500000000000000000000000000000000000 -0.032834552726073057538332661638167520989
913 388 1 1 0 0.44700000000000000000000000000000000000 -1.1619999316867517782154388401537851169
913 444 1 1 0 0.38000000000000000000000000000000000000 -0.048246310252683179626246061589457613969
913 466 0 0 0 0.015000000000000000000000000000000000000 -0.0021345713037824624455074904951806171709
913 536 0 0 0 0.021000000000000000000000000000000000000 -0.13312285092502896603131697659583283752
913 556 0 0 0 0.020000000000000000000000000000000000000 -0.21300866266444184872700126760975515388
913 626 0 2 0 0.48000000000000000000000000000000000000 -0.58815639713943800766373007501557676889
913 632 0 0 0 0.089000000000000000000000000000000000000 -0.62675714802959111859192546709361692259
913 634 2 2 2 0.032000000000000000000000000000000000000 -0.63985388898164773019015839710828790995
914 305 0 2 0 0.48000000000000000000000000000000000000 1.4777725937527368187488541555640391133
914 325 1 1 0 0.42200000000000000000000000000000000000 0.97465535819439293821277071954077062765
914 477 1 1 0 0.30300000000000000000000000000000000000 -0.00068214280765802225902280664942265427026
914 511 1 1 0 0.49700000000000000000000000000000000000 -0.053351870159270666564956235911070678152
914 549 1 1 1 0.089000000000000000000000000000000000000 -0.18103780920961704756644041357752991870
914 731 0 0 0 0.020000000000000000000000000000000000000 -1.4302262659776869088790425116885505264
916 111 1 1 0 0.35000000000000000000000000000000000000 6.0228554154349672678562501423144514099
916 253 1 1 1 0.28900000000000000000000000000000000000 2.6059446942224301476936887581434326475
916 355 1 1 0 0.29200000000000000000000000000000000000 -0.025302854559515906156192038065765062588
916 451 0 0 0 0.069000000000000000000000000000000000000 -0.029841656691544351067277808703219509552
916 575 1 1 1 0.11400000000000000000000000000000000000 -0.29168676521999589871197454458812265715
917 100 0 0 0 0.015000000000000000000000000000000000000 6.4098855903782517664906844606064869055
917 158 2 2 2 0.028000000000000000000000000000000000000 4.6837659614235550511696064106228743052
917 268 1 1 0 0.31900000000000000000000000000000000000 2.3035297778696758837184627285370823875
917 344 0 0 0 0.14400000000000000000000000000000000000 0.42715169339766991263815021397590931598
917 422 1 1 1 0.022000000000000000000000000000000000000 -0.21350271627553636071081789062617639865
917 446 1 1 0 0.25800000000000000000000000000000000000 -0.048037337295950646910657803736326349738
917 480 0 0 0 0.075000000000000000000000000000000000000 -0.0012654970932763227876172593915827883250
917 526 0 0 0 0.073000000000000000000000000000000000000 -0.091289665832933970568969667923043372682
917 562 1 1 0 0.37100000000000000000000000000000000000 -0.22857543628342600078329194756792662418
917 596 1 1 0 0.37300000000000000000000000000000000000 -0.39611262443896849197543535363253492777
917 664 1 1 0 0.44500000000000000000000000000000000000 -0.82910056380205626583862320933470045091
917 832 0 0 0 0.024000000000000000000000000000000000000 -2.8494200084770989204802873540096004645
918 671 1 1 0 0.37600000000000000000000000000000000000 -0.87593791158934142669881789295889640004
919 438 2 2 2 0.025000000000000000000000000000000000000 -0.090610829281870089750430774815876399706
919 506 1 1 0 0.33000000000000000000000000000000000000 -0.035139589878395492921349780901166521112
919 646 0 0 0 0.087000000000000000000000000000000000000 -0.69192523819288152446940378122061385864
919 786 1 1 0 0.33600000000000000000000000000000000000 -2.0343169995293423668586985620634793706
919 852 1 1 0 0.33800000000000000000000000000000000000 -3.2828482419066061558328693949402503652
920 67 0 0 0 0.014000000000000000000000000000000000000 7.8602821349748948304223107766431768243
920 543 1 1 1 0.022000000000000000000000000000000000000 -0.14371920620380059405129444610609897568
921 388 0 0 0 0.015000000000000000000000000000000000000 -1.4934255459347745761070767363722126415
921 536 0 0 0 0.019000000000000000000000000000000000000 -0.11658094471663051531688457885337159390
921 668 1 1 1 0.019000000000000000000000000000000000000 -0.83721796483893731662315525809273323128
922 411 0 0 0 0.016000000000000000000000000000000000000 -0.41371926121275389302585728491995393870
922 611 2 2 1 0.50300000000000000000000000000000000000 -0.46125649875052887377769737961270921777
922 713 1 1 0 0.36800000000000000000000000000000000000 -1.1973747911665531042009446516898879344
922 781 1 1 0 0.64400000000000000000000000000000000000 -1.9322814765268685645094662820030627054
923 20 1 1 0 0.44100000000000000000000000000000000000 12.105987629712516085458894743096647572
923 34 2 2 1 0.41500000000000000000000000000000000000 10.256204506749661320524331183118055540
923 62 0 2 0 0.50100000000000000000000000000000000000 8.1466830033289530362012132609881856546
923 118 0 2 0 0.47600000000000000000000000000000000000 5.8244185654013533112907470567464835199
923 218 0 0 0 0.076000000000000000000000000000000000000 3.3602102695824134556162936105581621747
923 342 1 1 1 0.018000000000000000000000000000000000000 0.56921056264773406178607085921269345963
923 388 1 1 0 0.20400000000000000000000000000000000000 -1.6052209166437255078394528232939747720
923 496 1 1 1 0.022000000000000000000000000000000000000 -0.013494627683775917838382601427383347837
923 524 1 1 0 0.34300000000000000000000000000000000000 -0.074933988979747927010884911482578575656
923 694 1 1 0 0.44200000000000000000000000000000000000 -1.0278382368436963885652174020823557774
923 904 1 1 0 0.36000000000000000000000000000000000000 -5.5238878500944082938617341195884783847
925 232 1 1 1 0.019000000000000000000000000000000000000 3.0821134942913807357707097917414611665
925 244 1 1 0 0.26400000000000000000000000000000000000 2.8384023348068059346816533907789920487
925 428 1 1 1 0.17100000000000000000000000000000000000 -0.18925178556633792835076863593745733578
925 538 1 1 1 0.085000000000000000000000000000000000000 -0.11546198883617243641731772551993787844
926 427 0 0 0 0.015000000000000000000000000000000000000 -0.20425475316611021971412701384580888486
926 803 2 2 2 0.031000000000000000000000000000000000000 -2.1924522339488275568480993164534311404
926 817 0 2 0 0.44900000000000000000000000000000000000 -2.4142399111056788134742647432831603555
927 382 1 1 0 0.24100000000000000000000000000000000000 -2.4501888416722693070735487840061023531
928 129 1 1 1 0.057000000000000000000000000000000000000 5.5109792923323185378036689054617887046
928 143 0 0 0 0.021000000000000000000000000000000000000 5.1188964805994692824573035310954876274
928 589 0 0 0 0.021000000000000000000000000000000000000 -0.32317310256315507640897918589547148100
928 623 3 3 3 0.052000000000000000000000000000000000000 -0.50759890974908709162916112516302826087
928 649 1 1 1 0.021000000000000000000000000000000000000 -0.66981148200501881368767157168141806471
928 833 1 1 0 0.42200000000000000000000000000000000000 -2.6690703886567833079554566456320590815
929 126 0 0 0 0.026000000000000000000000000000000000000 5.6035343924996566687875219149910752260
929 418 1 1 0 0.31700000000000000000000000000000000000 -0.34266287913642636424003409723531512971
929 534 2 2 1 0.43200000000000000000000000000000000000 -0.094776613435694486600762830466909440787
929 670 1 1 1 0.10200000000000000000000000000000000000 -0.80964962198126575221364725758717631490
931 268 2 2 2 0.030000000000000000000000000000000000000 2.3867236387551566778322791860938284716
931 334 0 0 0 0.015000000000000000000000000000000000000 0.89415016816644458351333277798356532759
931 664 0 0 0 0.077000000000000000000000000000000000000 -0.75708121699134101093690787483190943276
931 902 1 1 0 0.43200000000000000000000000000000000000 -4.7952535459830182322024394327642836320
932 267 0 0 0 0.017000000000000000000000000000000000000 2.4128007725640260664370759400619024766
932 309 0 0 0 0.064000000000000000000000000000000000000 1.5236931699134574452989809206683912185
932 371 1 1 0 0.30100000000000000000000000000000000000 -0.56083662494439416692201533053206788348
932 721 1 1 0 0.26600000000000000000000000000000000000 -1.1997476250641431327237480261787579879
932 745 0 0 0 0.028000000000000000000000000000000000000 -1.4262549306020414590892591597494924411
933 418 0 0 0 0.021000000000000000000000000000000000000 -0.37384431144831956317419894619597720994
934 497 1 1 0 0.32300000000000000000000000000000000000 -0.0074777388143352791249243176449823898669
934 535 0 0 0 0.073000000000000000000000000000000000000 -0.088984341256202562507151620389846999653
934 725 2 2 2 0.037000000000000000000000000000000000000 -1.2216543056992018841923648125293511315
934 731 2 2 1 0.48100000000000000000000000000000000000 -1.2763324492027002216891281246438168399
935 346 1 1 1 0.079000000000000000000000000000000000000 0.58336826018370679870842183596201350490
935 606 1 1 0 0.38800000000000000000000000000000000000 -0.38713221016875324712398326695278544616
936 803 1 1 0 0.39100000000000000000000000000000000000 -2.0681703935287217084645531587794865846
937 174 0 2 0 0.42900000000000000000000000000000000000 4.3843924362838543236393276832227320319
937 372 1 1 0 0.33400000000000000000000000000000000000 -0.49578920083446818205349731459750036287
937 580 0 2 0 0.48300000000000000000000000000000000000 -0.25392358426639571252430383459020950854
937 638 1 1 1 0.30800000000000000000000000000000000000 -0.56086429199400456208421524418448496674
937 814 1 1 0 0.32100000000000000000000000000000000000 -2.2141803099761573343876714346252523848
938 41 0 0 0 0.022000000000000000000000000000000000000 9.6578984209207898038264490537881938673
938 107 0 2 0 0.53000000000000000000000000000000000000 6.2452295597375239873495745688106034449
938 283 1 1 0 0.32000000000000000000000000000000000000 2.1229402335473012469596680608049644922
938 373 1 1 0 0.23500000000000000000000000000000000000 -0.53493624758819294248654629976495465847
938 547 1 1 1 0.021000000000000000000000000000000000000 -0.12033347360161627056767115936979427780
938 619 1 1 0 0.40900000000000000000000000000000000000 -0.44675018889513783385907236877227231180
938 653 1 1 0 0.32900000000000000000000000000000000000 -0.65038787902638749765261443204115487535
938 751 0 0 0 0.068000000000000000000000000000000000000 -1.4382739178262581048358804962655491060
938 881 0 0 0 0.070000000000000000000000000000000000000 -3.6093098260973771701425386228032627677
939 106 1 1 0 0.37300000000000000000000000000000000000 6.2835428113551942715019042754761465941
939 356 1 1 0 0.27900000000000000000000000000000000000 0.29465424102462360983490686703019303497
939 562 1 1 0 0.29300000000000000000000000000000000000 -0.17310326759651484186347724422779271244
939 752 1 1 1 0.020000000000000000000000000000000000000 -1.4402693735410325926330521779449650857
940 173 2 2 2 0.025000000000000000000000000000000000000 4.4205890910679267441438378780807367006
940 269 2 2 1 0.61200000000000000000000000000000000000 2.4186551895342090437754519262034744255
940 331 1 1 0 0.33900000000000000000000000000000000000 1.0595628185818038210405812131689521095
940 929 0 2 0 0.55400000000000000000000000000000000000 -6.5126866895090260462090491443096076319
941 228 1 3 1 0.51500000000000000000000000000000000000 3.2434516140705280851870937968560239556
941 402 1 1 0 0.27000000000000000000000000000000000000 -1.0184539489891846222695448889273504434
942 139 0 0 0 0.019000000000000000000000000000000000000 5.2847985519270527640613315388995594550
943 44 0 0 0 0.016000000000000000000000000000000000000 9.4291492732537542793396736652757688161
943 206 3 3 3 0.031000000000000000000000000000000000000 3.7058580810923210290255089118780493887
943 308 1 1 0 0.38900000000000000000000000000000000000 1.6270662706281053484716568790134956872
943 334 0 0 0 0.070000000000000000000000000000000000000 1.0091831756508240693578482056090538407
943 478 1 1 1 0.091000000000000000000000000000000000000 -0.0048273836186317516983958735976187184917
943 514 2 2 2 0.029000000000000000000000000000000000000 -0.025022780663136312390504462134280844966
943 542 0 0 0 0.032000000000000000000000000000000000000 -0.094629906486393147384670464111690690600
943 586 1 1 0 0.37000000000000000000000000000000000000 -0.26421530683460121660648696513974484726
943 706 1 1 0 0.27100000000000000000000000000000000000 -1.0036378399670589899079227794109945390
943 734 1 1 1 0.088000000000000000000000000000000000000 -1.2396581692725935436757516295455203497
943 784 0 0 0 0.072000000000000000000000000000000000000 -1.7510374946775929956426345265162828944
943 824 0 2 0 0.58300000000000000000000000000000000000 -2.2866706346987100041786456462658914813
944 155 1 1 0 0.36500000000000000000000000000000000000 4.8730149911752072176324421746250511261
944 427 0 0 0 0.083000000000000000000000000000000000000 -0.30755000715966773519863808057708162546
944 475 0 0 0 0.020000000000000000000000000000000000000 -0.0089789233666878567763021298429649489436
944 559 1 1 1 0.091000000000000000000000000000000000000 -0.15042475335974351615934734292682890468
944 573 1 1 1 0.021000000000000000000000000000000000000 -0.20519484083164654415492706484695749442
944 707 1 1 0 0.40600000000000000000000000000000000000 -1.0056256495081071812968390819718120777
946 41 0 0 0 0.017000000000000000000000000000000000000 9.6876303228580300253981963005367931140
946 167 1 1 0 0.41400000000000000000000000000000000000 4.5875150305540815717162925723504635312
946 211 0 2 0 0.45800000000000000000000000000000000000 3.6152264298427613207198413342213985952
946 349 0 0 0 0.070000000000000000000000000000000000000 0.61654474539237830995469667056567793605
946 391 0 0 0 0.017000000000000000000000000000000000000 -3.2160131795053444836320339919997328063
946 449 1 1 1 0.10600000000000000000000000000000000000 -0.10154207437575150086979369258468359519
946 503 1 1 0 0.25300000000000000000000000000000000000 -0.0070792237249346769633356536782241926689
946 509 1 1 1 0.020000000000000000000000000000000000000 -0.014383099015346469562650704040754619467
946 533 0 0 0 0.019000000000000000000000000000000000000 -0.063846646211999976287496494167748770458
946 673 0 0 0 0.11900000000000000000000000000000000000 -0.74550404881941295342770201293154119187
946 687 1 1 0 0.32000000000000000000000000000000000000 -0.84345660706122725264747635658647677212
946 707 1 1 0 0.43400000000000000000000000000000000000 -0.99383542467791854314597423804989402652
946 743 0 0 0 0.070000000000000000000000000000000000000 -1.3002886361149662463566122849409227626
946 823 0 0 0 0.022000000000000000000000000000000000000 -2.2317603707585052126648943560654105292
947 364 0 0 0 0.014000000000000000000000000000000000000 0.10324985494639041296727831531894920988
947 532 0 2 0 0.51700000000000000000000000000000000000 -0.059769050467592045481550752641417623979
947 744 0 0 0 0.018000000000000000000000000000000000000 -1.3022709940493091808508346167930929425
949 136 0 2 0 0.56100000000000000000000000000000000000 5.3958445614817649243827353225345190412
949 284 2 2 1 0.47300000000000000000000000000000000000 2.1699103739136875576608095682497895033
949 298 2 2 1 0.38700000000000000000000000000000000000 1.8824821623727111174797692788903742767
949 322 2 2 2 0.022000000000000000000000000000000000000 1.3557151323623997385576398954678421950
949 362 1 1 0 0.30700000000000000000000000000000000000 0.21245305013239759881830343780937520885
949 542 1 1 1 0.12000000000000000000000000000000000000 -0.084250703894175601320829479172490037607
949 592 1 1 0 0.43700000000000000000000000000000000000 -0.27452214111066873305790499105300922683
949 602 1 1 1 0.11600000000000000000000000000000000000 -0.32158058610548385030212510562694448153
949 794 1 1 1 0.091000000000000000000000000000000000000 -1.8102040323023866626722246913053818695
949 892 1 1 0 0.31900000000000000000000000000000000000 -3.6301530651629418845350036997239989664
950 229 2 2 1 0.31300000000000000000000000000000000000 3.2671276962498270680766912511985201125
950 467 2 2 1 0.37500000000000000000000000000000000000 -0.031913556916751919253381383711162106918
