# m n lo up gens time_s logN
1136 235 1 1 0 0.18200000000000000000000000000000000000 22.708828594391536706458230958462744526
1136 243 1 1 0 0.15100000000000000000000000000000000000 20.803203127527774601356480978069047358
1136 247 1 1 0 0.19300000000000000000000000000000000000 22.712698449639325389150785971109913186
1136 251 1 1 0 0.17600000000000000000000000000000000000 22.713427955327039714061989975385576634
1136 257 1 1 1 0.024000000000000000000000000000000000000 22.713992479353352384008113469032723430
1136 259 2 2 2 0.058000000000000000000000000000000000000 22.236917166160039740777340050249680346
1136 261 0 0 0 0.086000000000000000000000000000000000000 20.838951492169985244880937502107628460
1136 267 1 1 1 0.030000000000000000000000000000000000000 22.713502570111787747144191250230401863
1136 289 0 0 0 0.084000000000000000000000000000000000000 19.735073976725230736784314805921526028
1136 301 2 2 2 0.028000000000000000000000000000000000000 22.697694327496070918534526888189890931
1136 311 0 0 0 0.017000000000000000000000000000000000000 21.144432774395346237320578683549502283
1136 313 0 0 0 0.015000000000000000000000000000000000000 22.209267683362712423974377844849952711
1136 317 0 0 0 0.082000000000000000000000000000000000000 22.204759053578038803292414334305363768
1136 319 1 1 1 0.028000000000000000000000000000000000000 22.679480316878187178933420524733716111
1136 331 1 1 0 0.16000000000000000000000000000000000000 22.185804601340570670985830800779661902
1136 337 0 2 0 0.24400000000000000000000000000000000000 22.653168782933344255610616103290679731
1136 341 0 0 0 0.041000000000000000000000000000000000000 22.646071392299010800288223458712806381
1136 343 4 4 4 0.033000000000000000000000000000000000000 20.952140393769231995376608935771697179
1136 359 1 1 0 0.18600000000000000000000000000000000000 22.607544119688095547915287772640793731
1136 369 1 1 1 0.17200000000000000000000000000000000000 22.103609621043521708460601519251808427
1136 377 0 0 0 0.019000000000000000000000000000000000000 22.555925014907871195612542042673317153
1136 379 0 0 0 0.078000000000000000000000000000000000000 22.549199522497914177777412516234876012
1136 397 1 1 0 0.15200000000000000000000000000000000000 22.477231902379974660881462875945580075
1136 401 0 2 0 0.26400000000000000000000000000000000000 21.612785156025813650874668182689147146
1136 411 1 1 0 0.23400000000000000000000000000000000000 21.703534134633067455277950485815117062
1136 415 1 1 0 0.14800000000000000000000000000000000000 22.377000617251852512238360389217549913
1136 421 2 2 1 0.23600000000000000000000000000000000000 21.857153452957790906685107240598725187
1136 425 0 0 0 0.013000000000000000000000000000000000000 21.126154230719056829035423862701977375
1136 433 0 0 0 0.016000000000000000000000000000000000000 22.227220985855901268817122503566447391
1136 437 1 1 0 0.17600000000000000000000000000000000000 21.141239632363906932684265651122380971
1136 439 1 1 1 0.021000000000000000000000000000000000000 20.981987846574758789316166351131180120
1136 443 0 0 0 0.017000000000000000000000000000000000000 21.626311179922507639762644879500733721
1136 447 0 2 0 0.24200000000000000000000000000000000000 22.039467537841957525100105831382383354
1136 457 2 2 1 0.16800000000000000000000000000000000000 20.855292375829010481083671281737699322
1136 467 0 0 0 0.069000000000000000000000000000000000000 21.237300202274640031020684502662035019
1136 469 0 0 0 0.074000000000000000000000000000000000000 19.206680549769522075945066967278841745
1136 473 0 0 0 0.077000000000000000000000000000000000000 19.392747396570140965084048189092532418
1136 479 1 1 1 0.028000000000000000000000000000000000000 21.148641712683642026971055839158426708
1136 481 2 2 2 0.027000000000000000000000000000000000000 20.874713545784456844619694564607628702
1136 499 0 0 0 0.071000000000000000000000000000000000000 21.325338160864560578871765589470401091
1136 507 1 1 0 0.18400000000000000000000000000000000000 20.325625051018747246891377234703410493
1136 509 0 0 0 0.093000000000000000000000000000000000000 22.309484345238762844328089833733581087
1136 521 0 0 0 0.082000000000000000000000000000000000000 22.436872451936580827908424584163949122
1136 523 1 1 0 0.14300000000000000000000000000000000000 22.455278881146375787501623266335820147
1136 527 1 1 0 0.19600000000000000000000000000000000000 22.490200170521406818925429470464292771
1136 541 1 1 0 0.15200000000000000000000000000000000000 22.596494518684507739206573991855672417
1136 547 1 1 1 0.034000000000000000000000000000000000000 22.158983606785138593384353343742316128
1136 553 1 1 0 0.16400000000000000000000000000000000000 22.672909487500336022831831016744725865
1136 575 3 3 3 0.030000000000000000000000000000000000000 22.090250482274836358600513200957050540
1136 583 0 0 0 0.015000000000000000000000000000000000000 22.348688589497090526662618611719762508
1136 593 1 1 0 0.17400000000000000000000000000000000000 22.868179090092114584281676759762876936
1136 599 1 1 0 0.17400000000000000000000000000000000000 22.892014680322780842867500805476333410
1136 607 3 3 3 0.15600000000000000000000000000000000000 21.560417741017761993365732914307538022
1136 619 2 2 2 0.037000000000000000000000000000000000000 22.009941023109028320343949398830439995
1136 621 0 0 0 0.066000000000000000000000000000000000000 22.016610723124580826857895123354759770
1136 625 0 0 0 0.095000000000000000000000000000000000000 20.887013509481893705465413668250500833
1136 635 0 0 0 0.019000000000000000000000000000000000000 21.117489698158152393325881770802430798
1136 637 0 0 0 0.081000000000000000000000000000000000000 21.698895725968738544553389198418317255
1136 641 1 1 0 0.21100000000000000000000000000000000000 22.555762263208665817938226560337374986
1136 649 0 2 0 0.27800000000000000000000000000000000000 23.055547634199922311035185833433686939
1136 667 1 1 0 0.15500000000000000000000000000000000000 21.611278909010087966157516618465419378
1136 671 1 1 1 0.057000000000000000000000000000000000000 23.112429575209602577816468941769730175
1136 677 2 2 2 0.029000000000000000000000000000000000000 21.327342837633993419627135620807128231
1136 681 1 1 0 0.22200000000000000000000000000000000000 23.135908634729859549043034785774482918
1136 691 0 0 0 0.080000000000000000000000000000000000000 22.680921458124430738871987250203449208
1136 701 0 0 0 0.019000000000000000000000000000000000000 23.178912717401618329779058520027715723
1136 707 0 0 0 0.093000000000000000000000000000000000000 23.190857109254265077154926533595963027
1136 709 1 1 0 0.22400000000000000000000000000000000000 22.717624055303804573478092650704179742
1136 719 1 1 0 0.18500000000000000000000000000000000000 23.213506993547680300521262543997869121
1136 723 1 1 0 0.23400000000000000000000000000000000000 22.106758949646287588534001748291043550
1136 727 0 0 0 0.092000000000000000000000000000000000000 21.796361599037889499282331405801394410
1136 729 1 1 0 0.18600000000000000000000000000000000000 20.845566896029447243044515067652702672
1136 733 0 0 0 0.075000000000000000000000000000000000000 23.237942971163085920190998290160096353
1136 743 1 1 0 0.24700000000000000000000000000000000000 23.254147595590386932005995823303876191
1136 749 1 1 1 0.14000000000000000000000000000000000000 22.786266380574161047799806276586646039
1136 751 1 1 1 0.077000000000000000000000000000000000000 23.266388667413013427294612417420749660
1136 755 0 0 0 0.10400000000000000000000000000000000000 23.272273582934114304785026576345329501
1136 769 0 0 0 0.092000000000000000000000000000000000000 23.291660934092000894879874896866001231
1136 779 0 0 0 0.020000000000000000000000000000000000000 23.304379462780454802627883397720467428
1136 785 2 2 2 0.15500000000000000000000000000000000000 21.512225928451245826285023576463853368
1136 791 1 1 1 0.029000000000000000000000000000000000000 23.318423563456149809261056071641149446
1136 803 1 1 0 0.22900000000000000000000000000000000000 22.854033709175617016169619059819523482
1136 807 0 0 0 0.025000000000000000000000000000000000000 21.722324902632138885035613865979047901
1136 811 0 0 0 0.028000000000000000000000000000000000000 22.639947786461824708915246161465513507
1136 817 0 0 0 0.028000000000000000000000000000000000000 22.867238569052568853456573186413555131
1136 821 0 2 0 0.27600000000000000000000000000000000000 22.870685344151487153953061490726908518
1136 833 0 0 0 0.017000000000000000000000000000000000000 22.512175089896207350360478443505906249
1136 839 2 2 1 0.29900000000000000000000000000000000000 21.708298982356873827089355266793210982
1136 845 1 1 0 0.15600000000000000000000000000000000000 22.251473178167918506648249488620270991
1136 849 1 1 0 0.16200000000000000000000000000000000000 23.367833085792419019728627809052104183
1136 859 1 1 0 0.19400000000000000000000000000000000000 23.373212072870085722153072525816404398
1136 863 0 0 0 0.027000000000000000000000000000000000000 23.375095081417457912455856207813284240
1136 877 1 1 1 0.13200000000000000000000000000000000000 23.380446301647728185023666188220946934
1136 879 1 1 0 0.22800000000000000000000000000000000000 23.381050126562036870290521858881935113
1136 883 0 0 0 0.10100000000000000000000000000000000000 22.537036503536710155923702760572138343
1136 887 1 1 0 0.18900000000000000000000000000000000000 22.152603671006827967767268125019251176
1136 901 0 0 0 0.094000000000000000000000000000000000000 23.384915776195206062642669949758003616
1136 917 1 1 0 0.26500000000000000000000000000000000000 23.384334659731020325639633432673459917
1136 929 1 1 1 0.030000000000000000000000000000000000000 22.904733528837005471023289256340393887
1136 937 0 0 0 0.016000000000000000000000000000000000000 23.379154366272683600743802270830311686
1136 955 0 2 0 0.29200000000000000000000000000000000000 23.369728777365048557593039572917964351
1136 957 2 2 2 0.037000000000000000000000000000000000000 23.368373768318156661342611252318757210
1136 961 0 0 0 0.088000000000000000000000000000000000000 20.698013496439551249130721126935309681
1136 973 1 1 0 0.17000000000000000000000000000000000000 23.355076681508281565490486168467614776
1136 981 2 2 2 0.17400000000000000000000000000000000000 20.662700789535656270736443580775560936
1136 983 1 1 0 0.19800000000000000000000000000000000000 22.867217105509644465655253744248291307
1136 989 0 2 0 0.27800000000000000000000000000000000000 21.093856728846610694713879227583627087
1136 991 0 0 0 0.025000000000000000000000000000000000000 23.334235279370809562252127071252439612
1136 1003 0 2 0 0.31600000000000000000000000000000000000 23.316248453224274842824640881354612954
1136 1009 0 0 0 0.023000000000000000000000000000000000000 23.305833164988047455756573896848860681
1136 1013 1 1 0 0.18600000000000000000000000000000000000 23.298308367036829701461600580058758756
1136 1041 0 2 0 0.32500000000000000000000000000000000000 23.229705756062964835956045859661857757
1136 1049 0 2 0 0.26700000000000000000000000000000000000 23.203630476431469888147368937053543203
1136 1059 1 1 0 0.26600000000000000000000000000000000000 23.165569803663705517239148494642256834
1136 1081 0 2 0 0.28500000000000000000000000000000000000 23.051638675107452414244347312958284145
1136 1083 0 2 0 0.32300000000000000000000000000000000000 21.759676654770111531226729445565221960
1136 1093 0 0 0 0.13100000000000000000000000000000000000 20.178707864562951686535965939998065736
1136 1097 1 1 0 0.26400000000000000000000000000000000000 22.925147661293610873004280833803300498
1136 1117 0 0 0 0.080000000000000000000000000000000000000 22.640655729205533855463024770041523341
1136 1119 1 1 1 0.034000000000000000000000000000000000000 22.595091973207521900687990521987003065
1136 1129 0 2 0 0.29600000000000000000000000000000000000 22.223336477765255547685558683955370496
1137 4 1 1 0 0.15300000000000000000000000000000000000 21.691315621889723520569772699631035197
1137 22 1 1 0 0.20600000000000000000000000000000000000 22.430576702078830676559381241125336649
1137 32 1 1 0 0.26300000000000000000000000000000000000 21.688940438480006850036364994378341671
1137 58 0 0 0 0.030000000000000000000000000000000000000 22.844758529173254141853008179743971252
1137 128 0 2 0 0.26600000000000000000000000000000000000 21.651542000591452284400636761180956197
1137 134 0 0 0 0.022000000000000000000000000000000000000 23.172624516425235069026197008291267270
1137 136 2 2 2 0.025000000000000000000000000000000000000 22.876661441900237070478294694702173057
1137 158 1 1 0 0.20100000000000000000000000000000000000 23.226184606586271199020534958258142883
1137 172 2 2 2 0.13700000000000000000000000000000000000 23.250888430897837074528867669658338532
1137 178 1 1 0 0.13600000000000000000000000000000000000 23.260165086677198947520050892760170056
1137 188 1 1 0 0.23800000000000000000000000000000000000 21.729918599380986770983260240762778597
1137 202 0 0 0 0.10800000000000000000000000000000000000 23.290066858657098530428976153819337638
1137 206 1 1 0 0.16700000000000000000000000000000000000 22.448889979824880070788155055112318851
1137 212 1 1 0 0.28700000000000000000000000000000000000 22.600353902841036929694591587282155259
1137 298 1 1 0 0.24100000000000000000000000000000000000 23.305335920448912907984953073407431668
1137 304 1 1 0 0.24100000000000000000000000000000000000 21.853361972441494689378614330133346455
1137 326 0 2 0 0.22100000000000000000000000000000000000 23.275803969082500889995542054845662759
1137 332 1 3 0 0.31500000000000000000000000000000000000 23.266945189852104943812268072517803559
1137 334 0 0 0 0.024000000000000000000000000000000000000 23.263770560748413893464551906008820960
1137 368 0 0 0 0.077000000000000000000000000000000000000 22.587590488265526908116530767275155521
1137 400 1 1 0 0.12100000000000000000000000000000000000 20.923571857358826557972443772876959450
1137 458 0 0 0 0.021000000000000000000000000000000000000 22.395666650323513954240322770014361433
1137 472 0 2 0 0.17800000000000000000000000000000000000 21.012242136117063593709373624639120525
1137 502 0 2 0 0.24500000000000000000000000000000000000 21.969993146596006344395538904461384795
1137 508 1 1 0 0.17000000000000000000000000000000000000 22.896774608713250079196535282787712683
1137 536 1 1 0 0.20100000000000000000000000000000000000 22.861612360681504127610419548573709331
1137 542 1 1 0 0.18500000000000000000000000000000000000 23.205189303324548021939836885618249459
1137 568 1 1 0 0.23800000000000000000000000000000000000 23.056498658220118491143720811976773860
1137 620 1 1 0 0.13900000000000000000000000000000000000 23.570825007381867873665175927928460764
1137 632 0 0 0 0.017000000000000000000000000000000000000 23.308345863846167930342191504000415048
1137 680 0 2 0 0.18800000000000000000000000000000000000 23.436336169605413558568709754509614781
1137 682 2 2 2 0.029000000000000000000000000000000000000 23.741936698000402128983870512343857662
1137 706 0 0 0 0.082000000000000000000000000000000000000 23.792788953285232424295759903993276119
1137 746 1 1 0 0.15600000000000000000000000000000000000 23.862916791032881248516952045444826783
1137 788 1 1 0 0.24200000000000000000000000000000000000 23.220388945438458422041073322289722327
1137 808 1 1 0 0.22400000000000000000000000000000000000 23.639476221850574755590157149547229721
1137 826 1 1 0 0.24800000000000000000000000000000000000 23.956445536144525939971233547694051024
1137 878 0 0 0 0.023000000000000000000000000000000000000 23.985634191397885793209764578768481184
1137 884 3 3 3 0.035000000000000000000000000000000000000 23.987307064881632711962836325477573436
1137 914 1 1 0 0.16100000000000000000000000000000000000 23.989863620395798224151666014137801189
1137 956 1 1 0 0.18500000000000000000000000000000000000 23.974740350983433131153243083234944317
1137 976 0 2 0 0.25700000000000000000000000000000000000 23.356000822369496164075785145466964604
1137 1022 1 1 0 0.28000000000000000000000000000000000000 23.886629242123854344579533595477139925
1137 1036 0 2 0 0.20400000000000000000000000000000000000 23.851986131701023651910571867333940900
1137 1046 1 1 0 0.15900000000000000000000000000000000000 23.821961741285715665988941639877846100
1137 1096 1 1 0 0.20400000000000000000000000000000000000 23.247799200293935443204434333212619645
1137 1124 1 1 0 0.20300000000000000000000000000000000000 23.088796801664760193280527324002825859
1138 7 1 1 0 0.19900000000000000000000000000000000000 21.936948842440605667166523505355233200
1138 17 2 2 2 0.028000000000000000000000000000000000000 22.321735965965453774878646056821519010
1138 33 0 0 0 0.021000000000000000000000000000000000000 22.607918005552463662725236421580802789
1138 39 0 0 0 0.019000000000000000000000000000000000000 21.449000510266192313061448790829267646
1138 47 1 1 0 0.21400000000000000000000000000000000000 22.758855905112595005787468183754974114
1138 59 1 1 0 0.25000000000000000000000000000000000000 22.377469617090644021916872149623762146
1138 61 1 1 0 0.26000000000000000000000000000000000000 22.868497346538163779369698166277727144
1138 71 0 0 0 0.061000000000000000000000000000000000000 22.931273767353976907535766042870641945
1138 73 1 1 0 0.37200000000000000000000000000000000000 22.942648361404753497622999090422396796
1138 81 1 1 0 0.23700000000000000000000000000000000000 21.553486519698152999808802112984308258
1138 83 0 0 0 0.12800000000000000000000000000000000000 22.994652790718317152944934078857832869
1138 97 0 2 0 0.32100000000000000000000000000000000000 22.211139710045668961662366274041834097
1138 101 1 1 0 0.15700000000000000000000000000000000000 23.071854650854525109453033020644042707
1138 109 1 1 0 0.19900000000000000000000000000000000000 21.410643260968575783297712835222176592
1138 113 1 1 0 0.14100000000000000000000000000000000000 21.938210607180662554612013761014340173
1138 115 1 1 0 0.19400000000000000000000000000000000000 23.120793852774306315068317279862096720
1138 123 1 1 0 0.20400000000000000000000000000000000000 23.145270631417913166069637860592745706
1138 131 1 1 0 0.21200000000000000000000000000000000000 22.213304182219469613705254308915921748
1138 137 1 1 1 0.11400000000000000000000000000000000000 22.483966953438138213964787157644908406
1138 139 1 1 0 0.13900000000000000000000000000000000000 22.233588893022070039231880686167302830
1138 149 0 0 0 0.026000000000000000000000000000000000000 22.733524461563320902802522555507635907
1138 151 0 0 0 0.018000000000000000000000000000000000000 23.214892116503911957141684265887556736
1138 157 0 2 0 0.23400000000000000000000000000000000000 22.749911751551790248694354987378223831
1138 167 0 2 0 0.21500000000000000000000000000000000000 22.768250414585433178643447504562573261
1138 169 2 2 2 0.077000000000000000000000000000000000000 22.134824764497598803039644427431793253
1138 171 1 1 0 0.20600000000000000000000000000000000000 22.774955912717831099846876850570790814
1138 173 1 1 0 0.27800000000000000000000000000000000000 22.410201963621630010596835137235429849
1138 191 1 1 0 0.15200000000000000000000000000000000000 23.280595680468893173788461567260634852
1138 199 1 1 0 0.17400000000000000000000000000000000000 23.289798839352480661173571604771321082
1138 215 1 1 0 0.19000000000000000000000000000000000000 23.304655495318297342662728896509670747
1138 217 0 0 0 0.017000000000000000000000000000000000000 23.306188562086673704972632537939214487
1138 225 0 0 0 0.15300000000000000000000000000000000000 22.135523312714412879527227149794475639
1138 227 1 1 0 0.14600000000000000000000000000000000000 23.312795588654722487501801314471217577
1138 235 0 0 0 0.026000000000000000000000000000000000000 23.316822085904115061193367263599526768
1138 239 1 1 0 0.15700000000000000000000000000000000000 21.887054007095327759924441580825190602
1138 241 0 0 0 0.018000000000000000000000000000000000000 23.319111276549956364072220592085922772
1138 251 1 1 0 0.22000000000000000000000000000000000000 23.321532757275803590711185124369233757
1138 257 1 1 0 0.16600000000000000000000000000000000000 22.845022406891558462082134073437392002
1138 259 1 1 0 0.14800000000000000000000000000000000000 23.322205684176658424109094949555715674
1138 269 1 1 0 0.18300000000000000000000000000000000000 23.321439483648555134379055535032584286
1138 277 1 1 0 0.13900000000000000000000000000000000000 23.319509933898938524222856994811496629
1138 279 0 0 0 0.019000000000000000000000000000000000000 22.841719205362962011227470540966747680
1138 281 1 1 0 0.14800000000000000000000000000000000000 23.318094946250921259859330545253403703
1138 287 0 2 0 0.19200000000000000000000000000000000000 22.616425291931764521293294721954509753
1138 293 0 0 0 0.096000000000000000000000000000000000000 20.398700972537493766025719207791869960
1138 319 2 2 2 0.041000000000000000000000000000000000000 22.811213206786200392144140214717324095
1138 321 1 1 0 0.11100000000000000000000000000000000000 23.285867538224027305166826672426640080
1138 347 1 1 0 0.15100000000000000000000000000000000000 22.289639802784296269619417287769928883
1138 353 0 0 0 0.082000000000000000000000000000000000000 23.231225625982775835938093374177360727
1138 361 1 1 0 0.24400000000000000000000000000000000000 21.933550523860248769343550524758520348
1138 371 0 0 0 0.015000000000000000000000000000000000000 23.184945297790527742783093083496802787
1138 379 0 0 0 0.019000000000000000000000000000000000000 23.159635493830006688500858996439208124
1138 403 2 2 1 0.19200000000000000000000000000000000000 22.214393899123176545697458300165926964
1138 407 0 0 0 0.025000000000000000000000000000000000000 23.038148774348876699590328800467701122
1138 409 0 0 0 0.090000000000000000000000000000000000000 20.641228421352143284561716839280395508
1138 413 0 0 0 0.090000000000000000000000000000000000000 22.303814990530552215586650745678965524
1138 431 1 1 0 0.13500000000000000000000000000000000000 22.863145882096852224564708187725476005
1138 439 1 1 1 0.12000000000000000000000000000000000000 22.775919487008135059407115975275690135
1138 443 0 0 0 0.10600000000000000000000000000000000000 22.722888316504333223803435343414332185
1138 445 1 1 0 0.16700000000000000000000000000000000000 22.216121421631412261534352691158348154
1138 451 0 0 0 0.022000000000000000000000000000000000000 22.587347526957987377738105345332353805
1138 457 0 0 0 0.10100000000000000000000000000000000000 22.441918539008143765857433813761044187
1138 459 1 1 0 0.13000000000000000000000000000000000000 21.424603100192258209849825516552875730
1138 461 0 0 0 0.015000000000000000000000000000000000000 22.304263085419361046673041749841227310
1138 467 0 0 0 0.063000000000000000000000000000000000000 20.244891322818188046542070494426271882
1138 475 1 1 0 0.14300000000000000000000000000000000000 21.162007075341192636835291872478762254
1138 477 1 1 0 0.18700000000000000000000000000000000000 21.576526544952324835913712495073455827
1138 487 1 1 0 0.19300000000000000000000000000000000000 21.108461023885115245396450825006609013
1138 501 1 1 0 0.16300000000000000000000000000000000000 21.951210426440549255737129406291558065
1138 503 1 1 0 0.13300000000000000000000000000000000000 21.595898754212818624461594851332055709
1138 511 0 0 0 0.093000000000000000000000000000000000000 22.930813287402476453962626339898290777
1138 515 0 0 0 0.15700000000000000000000000000000000000 22.975758610508932231192612207845526856
1138 523 0 0 0 0.087000000000000000000000000000000000000 23.055074264836853363104860218335818425
1138 529 0 0 0 0.10500000000000000000000000000000000000 21.745595098735790893358902493742424662
1138 539 0 0 0 0.021000000000000000000000000000000000000 21.108493572885242685029788007936862123
1138 541 1 1 0 0.14600000000000000000000000000000000000 23.198101658479746556372185109363884802
1138 553 1 1 0 0.20500000000000000000000000000000000000 22.798171762192619811040757617271684531
1138 557 1 1 0 0.18000000000000000000000000000000000000 23.298673046232165193965565754496596523
1138 565 0 0 0 0.093000000000000000000000000000000000000 22.497409446971728855589784441370240957
1138 577 2 2 2 0.043000000000000000000000000000000000000 21.711847034657983325048608975075431815
1138 589 1 1 0 0.20600000000000000000000000000000000000 22.133233724937827819818994786292673890
1138 591 0 0 0 0.018000000000000000000000000000000000000 23.463841169312412387923547726231187289
1138 599 1 1 0 0.16200000000000000000000000000000000000 22.173864696290808276013359116307930110
1138 607 1 1 0 0.17800000000000000000000000000000000000 23.049280615851775236050091787145705146
1138 611 1 1 0 0.17800000000000000000000000000000000000 22.695803394845221434876316882615967958
1138 623 0 0 0 0.098000000000000000000000000000000000000 23.582013209492915377214062318534428773
1138 625 1 1 1 0.11800000000000000000000000000000000000 20.537388369820584556381522176339437128
1138 631 1 1 1 0.048000000000000000000000000000000000000 22.493664741102209560772148978115160556
1138 633 0 2 0 0.20900000000000000000000000000000000000 23.613797850157438356730338975708513785
1138 641 0 2 0 0.21200000000000000000000000000000000000 23.637770811191690437079317973058078604
1138 647 1 1 0 0.15800000000000000000000000000000000000 23.654966648309073509078988478602348792
1138 655 1 1 0 0.14900000000000000000000000000000000000 23.676917443298827821627548423311069384
1138 659 1 1 0 0.22500000000000000000000000000000000000 23.687495408770838774776114428793682966
1138 667 1 1 0 0.17700000000000000000000000000000000000 22.429145110193426820452178586596222605
1138 669 0 2 0 0.25800000000000000000000000000000000000 23.712848344901504184442511629850445128
1138 683 0 2 0 0.21500000000000000000000000000000000000 23.745898340588167899729085979277485691
1138 689 0 0 0 0.026000000000000000000000000000000000000 23.282127275240628319686056362267702401
1138 693 1 1 0 0.17900000000000000000000000000000000000 21.677985827824000534364884758516520501
1138 701 1 1 0 0.19800000000000000000000000000000000000 23.784578837961156523217072630546099792
1138 703 1 1 0 0.17800000000000000000000000000000000000 23.788629686892827091202354048060094358
1138 719 0 0 0 0.093000000000000000000000000000000000000 23.819369126715174381760529156141556062
1138 731 0 0 0 0.11300000000000000000000000000000000000 23.840567473469297680471690882773897143
1138 745 0 0 0 0.024000000000000000000000000000000000000 23.863400924545321554227545889596898578
1138 749 0 2 0 0.22200000000000000000000000000000000000 23.869562424226615217087942342911255609
1138 753 1 1 1 0.11900000000000000000000000000000000000 23.875566525234146865781528575005101576
1138 757 0 2 0 0.25100000000000000000000000000000000000 23.881414975875410336795834913079276584
1138 761 0 0 0 0.091000000000000000000000000000000000000 22.564890090763651588929561077155432033
1138 767 1 1 0 0.20900000000000000000000000000000000000 23.895365363770995107784705119542085196
1138 771 1 1 0 0.22200000000000000000000000000000000000 23.900680839833102222186450254449115874
1138 773 1 1 1 0.033000000000000000000000000000000000000 23.058184430128907650497833738535567839
1138 781 0 0 0 0.10200000000000000000000000000000000000 23.913317956462273585521131982987792424
1138 787 1 1 1 0.026000000000000000000000000000000000000 20.775883877281890489518518491836471435
1138 797 1 1 1 0.031000000000000000000000000000000000000 23.454507859622222118611928718941189884
1138 803 0 2 0 0.28700000000000000000000000000000000000 23.937896894300182899377916792740723561
1138 809 1 1 0 0.24800000000000000000000000000000000000 23.943839748527139397380995677428861804
1138 815 0 2 0 0.23300000000000000000000000000000000000 23.472336754934939939962383392446638061
1138 817 1 1 0 0.16600000000000000000000000000000000000 23.951258608691456262726084215242262552
1138 823 1 1 0 0.13300000000000000000000000000000000000 23.479322376121552589540013378719256369
1138 829 0 0 0 0.090000000000000000000000000000000000000 23.961302656988714912269980382288667847
1138 841 1 1 0 0.24000000000000000000000000000000000000 21.553395424208107683566100276274359684
1138 851 1 1 0 0.13700000000000000000000000000000000000 23.499177313019556039989023080424558473
1138 853 0 0 0 0.026000000000000000000000000000000000000 23.977438884453375893207951576501877066
1138 857 0 0 0 0.021000000000000000000000000000000000000 23.979606101872398025567734896965180856
1138 863 1 1 0 0.17000000000000000000000000000000000000 23.283600777206943075186086753244371745
1138 867 0 0 0 0.081000000000000000000000000000000000000 22.753905317185635482894883384645126661
1138 869 1 1 1 0.024000000000000000000000000000000000000 23.508066185280339238700121975125133962
1138 871 0 0 0 0.077000000000000000000000000000000000000 23.140883282269773248649685495943409469
1138 875 1 1 0 0.18300000000000000000000000000000000000 22.589510159062117811912820940090697899
1138 877 1 1 0 0.15200000000000000000000000000000000000 23.511003370303331688734125202465497606
1138 883 0 2 0 0.31000000000000000000000000000000000000 23.144806841873743503643484388671196057
1138 893 1 1 0 0.20400000000000000000000000000000000000 23.146945474997980937176283818584345194
1138 897 0 2 0 0.27300000000000000000000000000000000000 23.992601224973743713866624311278622181
1138 899 0 0 0 0.091000000000000000000000000000000000000 23.992814806828085174658620512199758490
1138 907 0 2 0 0.25900000000000000000000000000000000000 23.993224453878257933127120557313167376
1138 919 1 1 0 0.15700000000000000000000000000000000000 22.951061930462109053880273670180226037
1138 929 0 2 0 0.25800000000000000000000000000000000000 23.990472080422787001705185760256654696
1138 931 0 0 0 0.026000000000000000000000000000000000000 22.667702801266832895887031454662664385
1138 935 1 1 0 0.17200000000000000000000000000000000000 23.988663268413162479637425227035532625
1138 953 1 1 0 0.19400000000000000000000000000000000000 23.980223232741388550934037368101795219
1138 971 1 3 1 0.28900000000000000000000000000000000000 23.966734726707290532821691144803348843
1138 977 1 1 0 0.22300000000000000000000000000000000000 23.483850046294626361152925102913869795
1138 979 0 2 0 0.22100000000000000000000000000000000000 23.113799125768206653222223705990750521
1138 983 0 0 0 0.10300000000000000000000000000000000000 23.954509690239818033177410031880472729
1138 989 1 1 0 0.16200000000000000000000000000000000000 23.947303901486217915637792113992235937
1138 997 1 1 0 0.21200000000000000000000000000000000000 23.936447844726432569965012359525627053
1138 1001 2 2 2 0.10600000000000000000000000000000000000 23.930445140273582412917479641466211224
1138 1007 0 2 0 0.20700000000000000000000000000000000000 23.920666258490226030784038571243542842
1138 1019 0 0 0 0.076000000000000000000000000000000000000 23.898023909772073741290486710158620118
1138 1033 0 2 0 0.18100000000000000000000000000000000000 23.865504953123172891617448121336133918
1138 1039 1 1 0 0.16400000000000000000000000000000000000 23.372053313995608618305997703176247615
1138 1047 2 2 1 0.25000000000000000000000000000000000000 23.824755431672692693418204005200377061
1138 1051 1 1 0 0.22800000000000000000000000000000000000 23.811268448175887791877571198735965389
1138 1067 0 0 0 0.10500000000000000000000000000000000000 22.424589061605418185927247960179032549
1138 1099 0 2 0 0.23200000000000000000000000000000000000 23.532651798219064524441154808080046748
1138 1109 0 0 0 0.10100000000000000000000000000000000000 23.417962940578772677492255446825946216
1138 1123 0 0 0 0.030000000000000000000000000000000000000 23.150911400077097575102081322809462459
1138 1127 2 2 1 0.25300000000000000000000000000000000000 22.176550405031306363052347095525790617
1139 8 1 1 0 0.22400000000000000000000000000000000000 21.696546072096874756358408782018206004
1139 16 1 1 0 0.18700000000000000000000000000000000000 21.696095873569834433595687002890223662
1139 18 1 1 0 0.18300000000000000000000000000000000000 21.872027607325385843479003604294811157
1139 20 0 0 0 0.023000000000000000000000000000000000000 22.394728010061313827521546919000944852
1139 26 1 1 0 0.19500000000000000000000000000000000000 22.508023256826433973439604853751299298
1139 38 2 2 1 0.21500000000000000000000000000000000000 22.671026433864246832432179314991196917
1139 40 1 1 0 0.15700000000000000000000000000000000000 21.914783858721020207692603458393799617
