# m n lo up gens time_s logN
326 109 0 0 0 0.22500000000000000000000000000000000000 18.811122876741309273555387758370157484
373 82 2 2 1 0.49200000000000000000000000000000000000 19.445932064353721991118351968872210680
326 139 1 1 0 0.45700000000000000000000000000000000000 18.108919280901839848783283849093584106
373 100 1 1 1 0.18100000000000000000000000000000000000 18.728413006344257441415580659030638100
373 106 1 1 0 0.58300000000000000000000000000000000000 19.407307864272112424215313220861216064
326 269 1 1 0 0.67500000000000000000000000000000000000 19.643780722099561742559515007624912752
327 16 1 1 1 0.24200000000000000000000000000000000000 16.205345975066063229738521665929980926
328 13 1 1 1 0.031000000000000000000000000000000000000 15.789826269103441832749878550106205782
328 29 0 0 0 0.044000000000000000000000000000000000000 18.447211628317673193981147965605916722
328 43 0 0 0 0.038000000000000000000000000000000000000 18.587874078194600177160979492609216219
328 97 1 1 1 0.16100000000000000000000000000000000000 17.940973850729929385374568102164605505
373 142 0 2 0 0.54000000000000000000000000000000000000 18.965414446948671629057235714482377435
373 152 0 0 0 0.15000000000000000000000000000000000000 17.298150456644548811423961529770625351
328 107 0 0 0 0.17200000000000000000000000000000000000 18.561062110688400007310411237377636094
328 127 0 0 0 0.035000000000000000000000000000000000000 18.132068893535410184488648763395616707
328 167 0 0 0 0.054000000000000000000000000000000000000 18.312915315565616587968556994533613425
373 166 1 1 0 0.33600000000000000000000000000000000000 17.676546530839255862064715854046171957
373 178 0 0 0 0.17000000000000000000000000000000000000 19.336775736989589245715758458037397063
328 223 1 1 0 0.63200000000000000000000000000000000000 19.281008464310851062886965005963358603
328 233 0 0 0 0.029000000000000000000000000000000000000 17.629883103867208821955943706690195555
373 188 1 1 0 0.52200000000000000000000000000000000000 19.510272231430446241824296142071083083
373 208 1 1 1 0.048000000000000000000000000000000000000 19.141149736450893063248656464178369968
373 212 2 2 2 0.063000000000000000000000000000000000000 19.301812103093486372306589721443436261
373 254 1 1 1 0.24000000000000000000000000000000000000 20.030300924669439449178954527068087887
328 269 1 1 0 0.64400000000000000000000000000000000000 19.366047447102682258722249625252236573
373 278 0 0 0 0.17900000000000000000000000000000000000 20.099147838945868092968121755488532516
373 344 0 0 0 0.034000000000000000000000000000000000000 19.639858400108373909908696336155413121
376 19 0 0 0 0.15100000000000000000000000000000000000 18.695195765366832214443852731907209268
331 26 0 2 0 0.70300000000000000000000000000000000000 18.733685599721669446832187174358266596
331 46 1 1 1 0.23300000000000000000000000000000000000 18.938748100111135307620289760171285122
331 76 0 0 0 0.033000000000000000000000000000000000000 19.031674913937770220942770414470570458
331 124 0 0 0 0.038000000000000000000000000000000000000 18.137943647172176743344819087060291772
376 31 1 1 0 0.68400000000000000000000000000000000000 18.894591377147113181926209080350477126
331 166 1 1 1 0.055000000000000000000000000000000000000 19.081216401072277269532409204152864567
376 53 1 1 1 0.046000000000000000000000000000000000000 19.084879926614642720867452014709473099
